iso3_econ,año,pct_desempleo,pbi_pc_ppa,inflacion,gini,hdi
TCD,2005,0.663,2101.69135982144,7.89036567462993,,0.339
TCD,2010,0.911,2319.68883187561,-2.07786574641866,,0.375
TCD,2015,1.032,2377.51137185751,4.37712665065654,,0.396
TCD,2020,1.695,2185.99034173537,4.46414437232861,,0.408
TCD,2024,1.053,2742.65952183613,8.89950732263754,,
TGO,1990,,1110.16918289987,1.01534150530809,,0.412
TGO,1995,3.99,1140.39964749633,16.4335034524163,,0.425
TGO,2000,4.162,1314.73739642693,1.86260595463067,,0.448
TGO,2005,4.149,1367.51066289847,6.78292893028314,,0.46
TGO,2010,2.379,1537.05369658593,1.44594517430864,,0.483
TGO,2015,2.204,1879.66835517243,2.58500390801595,43.0,0.523
TGO,2020,2.231,2384.06645451827,1.69928463299399,,0.554
TGO,2024,1.948,3365.45809007306,2.86262074089801,,
THA,1990,,4450.52121164215,5.86399474375828,45.3,0.584
THA,1995,1.1,6900.73895701844,5.81818181818192,,0.628
THA,2000,2.389,7289.10499432356,1.59196917460972,42.8,0.657
THA,2005,1.35,10169.0453611636,4.54036919634535,,0.707
THA,2010,0.622,12932.2633444457,3.24758842443723,39.4,0.742
THA,2015,0.597,15791.1714762207,-0.900424963291569,36.0,0.788
THA,2020,1.099,19163.7415152349,-0.845937147357041,35.0,0.798
THA,2024,0.781,24712.0658575135,1.36580540798037,,
TJK,1990,,2582.74111119792,,,
TJK,1995,3.45,1005.61413217031,,,0.547
TJK,2000,4.15,1036.12988868059,,,0.554
TJK,2005,3.45,1672.73374996313,7.09193244083773,,0.611
TJK,2010,7.037,2291.07823631732,6.44531440780658,,0.639
TJK,2015,7.033,2975.47097476092,5.7145594964971,34.0,0.658
TJK,2020,7.576,3653.95976759112,,,0.664
TJK,2024,7.041,5405.98011619139,,36.1,
TKM,1990,,5320.5370235096,,,
TKM,1995,8.3,3404.84898017059,,,
TKM,2000,11.73,4208.66515457033,,,
TKM,2005,7.495,5489.34542179295,,,0.653
TKM,2010,4.0,8971.61628736812,,,0.7
TKM,2015,4.016,12714.8137240363,,,0.725
TKM,2020,4.489,15090.9394971778,,,0.744
TKM,2024,4.02,21213.0862501953,,,
TLS,1990,,685.279397562367,,,
TLS,1995,3.348,1043.40799716729,,,
TLS,2000,3.529,1483.17006741499,,,0.507
TLS,2005,3.611,1434.82207202052,1.11167400387198,,0.564
TLS,2010,3.301,1955.32940794731,6.76597680236481,,0.645
TLS,2015,3.678,3107.57184587966,0.552796026277853,,0.628
TLS,2020,2.808,6132.08299806495,0.495499215459571,,0.65
TLS,2024,1.523,4422.77882172399,2.06284153005468,,
TON,1990,,2415.75673319334,9.70986384562655,,0.641
TON,1995,1.987,3346.79952151991,1.46000630350975,,0.675
TON,2000,3.966,3833.92767581697,6.32763551411155,37.7,0.688
TON,2005,2.542,4314.54719822881,8.66569221131751,,0.706
TON,2010,1.501,4465.46050009263,3.53491239189833,,0.724
TON,2015,2.022,5471.79679402302,-1.05399831971283,33.5,0.743
TON,2020,2.712,6675.6030498711,-0.349737696727418,,0.765
TON,2024,1.965,,3.18364611260051,,
TTO,1990,,6877.62134826884,11.0644257703083,,0.661
TTO,1995,17.22,9099.03430064495,5.18220539517274,,0.677
TTO,2000,12.1,13953.1361523366,3.55541319666877,,0.714
TTO,2005,7.95,23536.0268722394,6.87453459583516,,0.756
TTO,2010,4.033,30778.3127370297,10.5492003179988,,0.789
TTO,2015,2.428,29825.4628753017,4.66121598098264,,0.808
TTO,2020,4.206,26731.3556410029,0.598986330824643,,0.8
TTO,2024,3.318,36328.5130065685,0.526884625776839,,
TUN,1990,,3779.68467395707,6.54529307282414,40.1,0.569
TUN,1995,16.348,4686.17039756849,6.24415028747146,41.7,0.606
TUN,2000,14.94,6278.98680881057,2.96230794738605,40.8,0.654
TUN,2005,12.872,8116.9548993789,2.01778641357144,37.7,0.69
TUN,2010,13.049,10555.0887033221,3.33897963601069,38.5,0.717
TUN,2015,15.159,10782.5438382441,4.437371273215,32.8,0.728
TUN,2020,17.651,11918.066205483,5.63415115897625,,0.733
TUN,2024,15.341,14521.0080937638,7.20661657168794,,
TUR,1990,,8207.98833508191,60.3038691346446,,0.598
TUR,1995,7.644,9962.11145158939,89.11331722485,,0.623
TUR,2000,6.495,9325.80817565573,54.9153705812683,,0.669
TUR,2005,10.636,11803.3604424476,8.17916036802002,42.6,0.701
TUR,2010,11.879,17466.2641738935,8.56644420552976,38.8,0.75
TUR,2015,10.304,25890.0548901058,7.67085364845877,42.9,0.821
TUR,2020,13.148,29209.3308866883,12.2789574462574,43.0,0.838
TUR,2024,8.8,45639.0192735944,58.5064507300343,,
TUV,1990,,1675.79503770339,,,0.566
TUV,1995,,2083.05739166287,,,0.587
TUV,2000,,2597.25208316056,,,0.61
TUV,2005,,2727.66493096898,,,0.621
TUV,2010,,2945.12892457303,,39.1,0.636
TUV,2015,,3775.7556591637,,,0.658
TUV,2020,,5122.19827984698,,,0.681
TUV,2024,,,,,
TWN,1990,,,,,
TWN,1995,,,,,
TWN,2000,,,,,
TWN,2005,,,,,
TWN,2010,,,,,
TWN,2015,,,,,
TWN,2020,,,,,
TWN,2024,,,,,
TZA,1990,,925.357360839844,35.8267716535433,,0.381
TZA,1995,3.672,981.404174804688,27.4277854195323,,0.38
TZA,2000,3.129,1163.64367675781,5.92396109637479,37.3,0.414
TZA,2005,3.193,1598.03747558594,5.03457009267163,,0.465
TZA,2010,3.03,2069.40185546875,6.20015595647403,,0.513
TZA,2015,2.009,2317.27978515625,5.58816952959298,,0.52
TZA,2020,1.792,3290.60986328125,3.29029062798325,,0.554
TZA,2024,1.557,4220.79638671875,3.05694676312373,,
UGA,1990,,665.877554591671,,,0.342
UGA,1995,3.193,896.672380939996,6.55014018970371,,0.356
UGA,2000,3.531,1124.20958232447,3.39202158512998,,0.407
UGA,2005,1.9,1496.50947836066,8.44872642299532,42.9,0.47
UGA,2010,3.623,2091.55963145331,3.97655288478168,,0.514
UGA,2015,2.681,2189.96485919003,5.58968606251725,,0.547
UGA,2020,3.819,2532.21950102069,3.31332289544502,,0.571
UGA,2024,2.74,3273.2671741364,3.3233806708656,,
UKR,1990,,7590.544921875,,,0.75
UKR,1995,5.62,4124.29541015625,376.746174768209,39.2,0.702
UKR,2000,11.707,4228.1162109375,28.2030972388552,,0.716
UKR,2005,7.18,7142.10693359375,13.5695764909248,29.0,0.757
UKR,2010,8.1,8453.2998046875,9.37293105078978,24.8,0.782
UKR,2015,9.14,9921.833984375,48.6998646434424,25.5,0.778
UKR,2020,9.475,15541.02734375,2.73249209419427,25.6,0.783
UKR,2024,,18550.462890625,6.50198464669254,,
URY,1990,,6683.05781079032,112.525905573023,,0.713
URY,1995,10.02,8905.61798676268,42.2483197983755,40.9,0.729
URY,2000,12.627,10929.3002607587,4.76382472733251,43.4,0.764
URY,2005,12.009,12295.700311589,4.6992773903564,44.7,0.778
URY,2010,7.158,17872.5369682924,6.69870886978132,44.5,0.796
URY,2015,7.488,22168.6114189676,8.66626987079328,40.1,0.818
URY,2020,10.413,25725.258216942,9.75640636078194,40.2,0.837
URY,2024,8.209,36417.874162496,4.84914366613156,40.0,
USA,1990,,23888.6000088133,5.39795643990325,38.3,0.878
USA,1995,5.65,28690.8757013347,2.80541968853662,39.9,0.888
USA,2000,3.992,36329.9702595751,3.37685727149929,40.1,0.895
USA,2005,5.084,44123.3996470026,3.3927468454955,41.3,0.907
USA,2010,9.633,48642.6312088213,1.6400434423899,40.2,0.919
USA,2015,5.28,56849.4697923159,0.118627135552451,41.5,0.928
USA,2020,8.055,64401.5074354209,1.23358439630629,40.0,0.925
USA,2024,4.022,85809.9003846359,2.94952520485207,,
UZB,1990,,2664.66487565785,,,
UZB,1995,7.8,2178.32748301497,,,
UZB,2000,12.301,2644.26354163536,,35.9,0.603
UZB,2005,7.092,3617.85486831461,,,0.638
UZB,2010,5.36,5504.8563793137,,,0.681
UZB,2015,5.15,6799.57332842183,8.75188196737508,,0.707
UZB,2020,5.293,8451.72505108114,12.8677297362606,,0.723
UZB,2024,4.439,11878.5528706848,9.62825465956682,34.6,
VCT,1990,,3960.37679290999,7.60609957743892,,
VCT,1995,20.005,5277.44386688237,1.73837289880567,,
VCT,2000,20.8,6502.90023634218,0.167679637488279,,0.7
VCT,2005,19.461,8985.69686082526,3.7334291646702,,0.724
VCT,2010,19.924,10561.308030596,0.747109026311474,,0.746
VCT,2015,19.135,12378.842727428,-1.73361194953959,,0.765
VCT,2020,20.635,15336.5987771764,-0.628131309354654,,0.781
VCT,2024,18.093,21272.0800673662,3.62770736940927,,
VEN,1990,,11627.9442509151,,,0.658
VEN,1995,10.24,13889.8709841398,,47.2,0.687
VEN,2000,13.99,14174.4400214785,,,0.703
VEN,2005,10.663,16511.2592917269,,49.3,0.728
VEN,2010,7.112,20235.7105360063,28.1874647092039,,0.764
VEN,2015,6.139,,121.738085297503,,0.768
VEN,2020,7.53,,,,0.699
VEN,2024,5.321,,,,
VNM,1990,,1209.68644469775,,,0.499
VNM,1995,1.955,1841.35026852777,,,0.556
VNM,2000,2.26,2614.11840366563,-1.71033727851109,,0.604
VNM,2005,2.078,3893.66509422594,8.28457243128677,,0.647
VNM,2010,1.114,5389.21956993674,9.20746648778413,39.3,0.686
VNM,2015,1.848,7671.5819778084,0.631200905175754,,0.717
VNM,2020,2.103,11609.3177276423,3.22093436652514,36.8,0.755
VNM,2024,1.602,16385.5065565458,3.62109273885843,,
VUT,1990,,1669.60951641276,4.7594412829797,,
VUT,1995,8.134,1960.63408671095,2.22970130416487,,
VUT,2000,8.266,2206.10240356774,2.53768844221106,,
VUT,2005,8.121,2287.00660433246,1.19920053297801,,0.561
VUT,2010,4.681,2733.45922588718,2.76269469477348,37.4,0.582
VUT,2015,5.168,2965.84143257378,2.48326875660439,,0.599
VUT,2020,4.046,3117.64425292038,5.32935073101715,,0.617
VUT,2024,4.988,3605.60736691735,,,
WSM,1990,,2148.2835223622,15.2384632724695,,
WSM,1995,3.244,2477.7372979723,-2.90352865746142,,0.655
WSM,2000,4.733,3061.84986676721,0.966782350024729,,0.676
WSM,2005,5.212,4378.5944315772,1.85676392572949,,0.694
WSM,2010,5.621,5229.04191199124,0.777007268777692,,0.708
WSM,2015,8.901,5681.77812768843,0.724470134874729,,0.708
WSM,2020,7.467,6450.75201183405,-1.56891247740895,,0.708
WSM,2024,4.855,8736.81606772538,2.17245530514377,,
YEM,1990,,1742.4937136509,,,0.359
YEM,1995,8.988,2201.15021978522,55.0811068702292,,0.393
YEM,2000,11.557,2623.64018991703,4.58999999999981,,0.439
YEM,2005,12.213,3113.44691089689,11.8112639374949,34.7,0.481
YEM,2010,12.777,3603.03505664196,11.1748338605044,,0.502
YEM,2015,17.9,,,,0.475
YEM,2020,17.963,,,,0.459
YEM,2024,16.97,,,,
ZAF,1990,,6381.67336411338,14.3209918914915,,0.633
ZAF,1995,22.705,6875.18838645266,8.68042421392631,,0.654
ZAF,2000,22.788,8095.29428867929,5.33895913599828,57.8,0.618
ZAF,2005,22.472,10440.6275147132,2.06285308223427,64.8,0.616
ZAF,2010,24.683,12637.2912226018,4.06749555950263,63.4,0.669
ZAF,2015,25.149,13397.5234813346,4.51869094892506,,0.722
ZAF,2020,29.217,12671.0862436851,3.23238831615113,,0.724
ZAF,2024,32.279,15456.1989933658,4.36115246518962,,
ZMB,1990,,1521.62416937243,107.023809523808,,0.422
ZMB,1995,16.834,1501.39106250692,34.9295874166667,,0.413
ZMB,2000,12.93,1708.51552615927,26.0304117888121,,0.429
ZMB,2005,15.9,2212.81202553596,18.324439701174,,0.48
ZMB,2010,13.19,3097.66400499243,8.50176133365265,52.0,0.533
ZMB,2015,5.951,3337.47306887696,10.1105928909618,55.8,0.565
ZMB,2020,6.032,3157.30009311643,15.7330604721369,,0.578
ZMB,2024,5.898,4214.89277804799,14.9856262747939,,
ZWE,1990,,2756.77305553483,,,0.5
ZWE,1995,5.566,3051.16830439046,,,0.477
ZWE,2000,5.685,3429.12057152309,,,0.458
ZWE,2005,4.632,2495.92081736268,,,0.455
ZWE,2010,5.469,2661.36483256213,3.02267002518892,,0.512
ZWE,2015,5.399,4045.89864738798,-2.43096842383404,,0.567
ZWE,2020,8.617,4178.58557943828,557.201817362051,,0.582
ZWE,2024,9.435,5928.0806252756,,,
