,AGO,BFA,BDI,BEN,BWA,COD,CAF,COG,CIV,CMR,CPV,DJI,DZA,EGY,ESH,ERI,ETH,GAB,GHA,GMB,GIN,GNQ,GNB,KEN,COM,LBR,LSO,LBY,MAR,MDG,MLI,MRT,MUS,MWI,MOZ,NAM,NER,NGA,RWA,SYC,SDN,SLE,SEN,SOM,SSD,STP,SWZ,TCD,TGO,TUN,TZA,UGA,ZAF,ZMB,ZWE
MLI,0.0,0.7307692307692307,0.0,0.23076923076923078,0.0,0.0,0.0,0.7923076923076923,0.7307692307692307,0.0,0.0038461538461538464,0.0,0.08846153846153847,0.0,0.6423076923076924,0.0,0.0,0.8615384615384616,0.23076923076923078,0.6423076923076924,0.8884615384615384,0.0,0.6423076923076924,0.0,0.0,0.6423076923076924,0.0,0.08846153846153847,0.08846153846153847,0.0,1.0,0.6423076923076924,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.6423076923076924,0.6423076923076924,0.0,0.0,0.0038461538461538464,0.0,0.0,0.23076923076923078,0.08846153846153847,0.0,0.0,0.0,0.0,0.0
MRT,0.0,0.38461538461538464,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.6461538461538462,0.38461538461538464,0.011538461538461539,0.3384615384615385,0.0,0.4346153846153846,0.0,1.0,0.0,0.0,0.6461538461538462,0.23076923076923078,1.0,0.7538461538461538,0.011538461538461539,1.0,0.0,0.0,0.5153846153846153,0.0,0.4346153846153846,0.4346153846153846,0.0,0.6423076923076924,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.5153846153846153,1.0,0.0,0.0,0.3384615384615385,0.0,0.011538461538461539,0.23076923076923078,0.4346153846153846,0.0,0.0,0.0,0.0,0.0
MUS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
MWI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
MOZ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
NAM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
NER,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.08846153846153847,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.08846153846153847,0.08846153846153847,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.0,0.08846153846153847,0.0,0.0,0.0,0.0,0.0
NGA,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.08846153846153847,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.08846153846153847,0.08846153846153847,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.0,0.08846153846153847,0.0,0.0,0.0,0.0,0.0
RWA,1.0,0.0,1.0,0.0,0.0,1.0,0.23076923076923078,0.019230769230769232,0.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.0,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.3153846153846154,0.23076923076923078,0.0,0.0,0.0
SYC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
